,Timestamp,Open,High,Low,Close,Volume,Date,volume_adi,volume_obv,volume_cmf,volume_fi,volume_mfi,volume_em,volume_sma_em,volume_vpt,volume_nvi,volume_vwap,volatility_atr,volatility_bbm,volatility_bbh,volatility_bbl,volatility_bbw,volatility_bbp,volatility_bbhi,volatility_bbli,volatility_kcc,volatility_kch,volatility_kcl,volatility_kcw,volatility_kcp,volatility_kchi,volatility_kcli,volatility_dcl,volatility_dch,volatility_dcm,volatility_dcw,volatility_dcp,volatility_ui,trend_macd,trend_macd_signal,trend_macd_diff,trend_sma_fast,trend_sma_slow,trend_ema_fast,trend_ema_slow,trend_adx,trend_adx_pos,trend_adx_neg,trend_vortex_ind_pos,trend_vortex_ind_neg,trend_vortex_ind_diff,trend_trix,trend_mass_index,trend_cci,trend_dpo,trend_kst,trend_kst_sig,trend_kst_diff,trend_ichimoku_conv,trend_ichimoku_base,trend_ichimoku_a,trend_ichimoku_b,trend_visual_ichimoku_a,trend_visual_ichimoku_b,trend_aroon_up,trend_aroon_down,trend_aroon_ind,trend_psar_up,trend_psar_down,trend_psar_up_indicator,trend_psar_down_indicator,trend_stc,momentum_rsi,momentum_stoch_rsi,momentum_stoch_rsi_k,momentum_stoch_rsi_d,momentum_tsi,momentum_uo,momentum_stoch,momentum_stoch_signal,momentum_wr,momentum_ao,momentum_kama,momentum_roc,momentum_ppo,momentum_ppo_signal,momentum_ppo_hist,others_dr,others_dlr,others_cr
0,1571616000.0,175.0,177.89,171.87,174.29,460.13617,2019-10-21,-90.19280408637952,460.13617,-0.19601328903654655,0.0,50.0,0.0,0.0,1092.4674664547424,1000.0,174.6833333333333,0.0,174.29,174.29,174.29,0.0,0.0,0.0,0.0,174.6833333333333,180.7033333333333,168.66333333333333,6.892472092357579,0.46733111849391046,0.0,0.0,171.87,177.89,174.88,3.454013425899353,0.4019933554817267,0.0,0.0,0.0,0.0,174.29,174.29,174.29,174.29,0.0,0.0,0.0,0.0,0.0,0.0,-67.42364034617383,1.0,0.0,452.8256460176991,-722.0767794476603,-722.0767794476603,0.0,174.88,174.88,174.88,174.88,583.0682168141592,533.2387610619469,4.0,4.0,0.0,-1.0,-1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,40.19933554817267,40.19933554817267,-59.80066445182733,0.0,174.29,0.0,0.0,0.0,0.0,-72.20767794476602,0.0,0.0
1,1571702400.0,174.24,175.13,170.34,171.31,647.82578,2019-10-22,-475.6423809131017,-187.68961000000002,-0.4292948696596501,-1930.5208243999934,0.0,-1586005.1139057735,-1586005.1139057735,-343.3301301968879,1000.0,173.26640939757306,0.0,172.8,175.78000000000003,169.82,3.449074074074095,0.25,0.0,0.0,173.47166666666664,178.87666666666664,168.06666666666666,6.231565193163135,0.3000308356460081,0.0,0.0,170.34,177.89,174.115,4.369212962962952,0.12847682119205311,0.0,-0.23772079772078314,-0.04754415954415663,-0.1901766381766265,172.8,172.8,173.83153846153846,174.06925925925924,0.0,0.0,0.0,0.0070864073865149315,0.016411771708033058,-0.009325364321518127,-0.0033394414481565447,1.9670395926843975,-66.66666666666589,454.31564601769907,-724.4527367522847,-723.2647580999726,-1.1879786523121538,174.115,174.115,174.115,174.115,583.0682168141592,533.2387610619469,4.0,8.0,-4.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100.0,8.97317298797411,12.847682119205311,26.52350883368899,-87.15231788079468,0.0,173.40504029808613,0.0,3.1584716139727806,0.6316943227945562,2.5267772911782247,-1.7097940214584884,-1.724579779122326,-1.7097940214584884
2,1571788800.0,171.24,171.53,153.36,162.46,1130.90732,2019-10-23,-473.7751701481044,-1318.5969300000002,-0.21161359285086992,-3084.5221040571364,0.0,-16532681.033490853,-9059343.073698314,-69.49998643839463,1000.0,167.80277794407948,0.0,169.35333333333332,179.40103732755787,159.30562933910878,11.8659654303325,0.15696972476022253,0.0,0.0,169.79777777777778,179.45777777777775,160.13777777777776,11.378240783153814,0.12019783758914349,0.0,0.0,153.36,177.89,165.625,14.484509703578302,0.37097431716265816,0.0,-1.1272431230266022,-0.26348395224064575,-0.8637591707859564,169.35333333333332,169.35333333333332,172.08207100591716,173.20931412894376,0.0,0.0,0.0,0.009305619950449703,0.06131253414543498,-0.05200691419498528,-0.018684126477164498,3.251128663022084,-100.0000000000002,457.7623126843657,-729.9487990632056,-725.4927717543836,-4.456027308821945,165.625,165.625,165.625,165.625,583.0682168141592,533.2387610619469,4.0,12.0,-8.0,-1.0,177.89,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-100.0,34.748102139406505,37.09743171626582,30.048149794547935,-62.90256828373418,0.0,170.11401020350695,0.0,12.448667762551784,2.9950890107460015,9.453578751805782,-5.166073200630428,-5.304296311955881,-6.787538011360372
3,1571875200.0,162.34,163.5,158.44,161.0,808.86735,2019-10-24,-464.18385769751114,-2127.46428,-0.15230445263918874,-2812.5827079061182,0.0,-922710.0092493593,-6347132.0522153275,-65.6926513489781,991.0131724732241,165.99201704070916,0.0,167.265,178.58095775884658,155.9490422411534,13.530574547988634,0.22317853541375532,0.0,0.0,167.59333333333333,176.10333333333332,159.08333333333331,10.155535224153711,0.11261261261261366,0.0,0.0,153.36,177.89,165.625,14.665351388515216,0.31145536078271485,0.0,-1.9277834847559063,-0.5963438587436979,-1.3314396260122083,167.265,167.265,170.37713700500683,172.30492048976274,0.0,0.0,0.0,0.0301904348472261,0.08775711733179302,-0.05756668248456692,-0.043019490913869626,4.3936435353291055,-75.00236272564055,459.8506460176991,-733.2788600281881,-727.4392938228347,-5.839566205353435,165.625,165.625,165.625,165.625,583.0682168141592,533.2387610619469,4.0,16.0,-12.0,-1.0,177.39939999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100.0,37.1034077555817,31.145536078271483,27.030216637914204,-68.85446392172852,0.0,167.0458397577799,0.0,14.320183951098068,5.260107998816415,9.060075952281654,-0.898682752677582,-0.9027452638345146,-7.625222330598424
4,1571961600.0,161.02,186.73,161.0,181.74,1762.1886100000002,2019-10-25,614.4974717816984,-365.27567,0.12775613806822073,2810.3279319947583,42.22617653160757,18828197.397099268,-53299.68988667894,219.7357664682925,991.0131724732241,169.83811133827817,0.0,170.16,185.5397633271777,154.7802366728223,18.076825725408675,0.8764687321142617,0.0,0.0,169.37266666666667,181.32666666666665,157.41866666666667,14.115618812952887,1.0172884947855678,1.0,0.0,153.36,186.73,170.04500000000002,19.610954395862702,0.8504644890620322,0.0,-0.878545494831485,-0.6527841859612553,-0.22576130887022972,170.16,170.16,172.12526977346732,173.0038152682988,0.0,0.0,0.0,0.08424433555667178,0.08823258185284817,-0.00398824629617639,-0.049015048934716886,5.87631617248867,77.45324221187202,456.9556460176991,-728.6624866074579,-727.6839323797593,-0.9785542276986234,170.04500000000002,170.04500000000002,170.04500000000002,170.04500000000002,583.0682168141592,533.2387610619469,20.0,16.0,4.0,153.36,177.39939999999999,1.0,0.0,0.0,64.58536851088557,0.0,0.0,0.0,-86.18221224783649,55.83068428977753,85.04644890620322,51.096472233580165,-14.953551093796776,0.0,171.88480486455893,0.0,25.71837199215153,9.35176079748344,16.36661119466809,12.881987577639764,12.117272928273781,4.274485053646226
5,1572048000.0,182.39,196.94,174.2,180.03,1427.2309300000002,2019-10-26,-80.91671926491426,-1792.5066000000002,-0.01297333547360056,2060.2003859526485,57.39439481253496,18649518.757276375,3687263.999545932,213.576036519167,981.688684056094,173.0154276973509,0.0,171.80499999999998,187.65538695637005,155.9546130436299,18.451601474194668,0.7594573880953265,0.0,0.0,171.76444444444442,185.5161111111111,158.01277777777776,16.01223898362098,0.8005292287803507,0.0,0.0,153.36,196.94,175.15,25.36596723029015,0.611977971546581,0.0,-0.18289128056215986,-0.5588056048814362,0.3759143243192763,171.80499999999998,171.80499999999998,173.3413821160108,173.52427339657297,0.0,0.0,0.0,0.14823155188165887,0.10802360238622793,0.04020794949543094,-0.044275421723925054,7.419811485448136,119.00049753994158,455.3106460176991,-726.0393659590641,-727.4098379763101,1.3704720172460156,175.15,175.15,175.15,175.15,583.0682168141592,533.2387610619469,20.0,16.0,4.0,154.0274,177.39939999999999,0.0,0.0,0.0,61.08250646857403,0.0,0.0,0.0,-76.51987431859632,47.50939280087266,61.19779715465809,59.12992737971093,-38.8022028453419,-0.6271666666666249,175.45912428562303,0.0,29.04749044954683,13.290906727896118,15.756583721650713,-0.9409045889732681,-0.9453590597670036,3.29336163864824
6,1572134400.0,180.19,188.94,105.0,184.18,525.94096,2019-10-27,385.37499199551,-1266.5656400000003,0.05698202837511669,2077.6938999594136,52.95046374731697,-616054699.3715795,-99603063.22897498,-1.3050409334572333,1004.3182904485441,171.9545326549,0.0,173.57285714285715,190.61256778522164,156.53314650049265,19.63407288772133,0.8112477400517341,0.0,0.0,169.99428571428572,193.77285714285713,146.21571428571428,27.975730276647948,0.7982877741063386,0.0,0.0,105.0,196.94,150.97,52.96911136533855,0.8612138351098544,0.0,0.69527531216238,-0.30798942147267294,1.0032647336350529,173.57285714285715,173.57285714285715,175.0088617904707,174.3135864783083,0.0,0.0,0.0,0.15196313286900806,0.2426277553224928,-0.09066462245348475,-0.027789003850815504,9.62214463925607,-91.17975133007472,453.5427888748419,-723.2203370381891,-726.8113378422929,3.591000804103828,150.97,150.97,150.97,150.97,583.0682168141592,533.2387610619469,28.000000000000004,16.0,12.000000000000004,154.0274,196.94,0.0,1.0,0.0,65.91419681149273,0.0,0.0,0.0,-67.24733611507864,71.12045659357167,86.12138351098544,77.45520985728224,-13.878616489014565,-2.2409999999999854,178.87308849562365,0.0,23.068320109196293,15.246389404156155,7.821930705040138,2.3051713603288393,2.279003662369039,5.674450628263239
7,1572220800.0,184.0,189.86,180.84,182.01,1083.6952199999998,2019-10-28,-417.1842174945153,-2350.2608600000003,-0.053166211034777464,1444.934967479495,60.27659756458829,31945107.22304381,-80810467.45011516,-0.6442051569880327,1004.3182904485441,173.65077862946225,0.0,174.6275,191.51540617572232,157.73959382427768,19.3416342508738,0.7185735733957627,0.0,0.0,171.77458333333334,193.70833333333331,149.84083333333334,25.53782937425258,0.7333257346934899,0.0,0.0,105.0,196.94,150.97,52.64921046226969,0.8376114857515771,0.0,1.2022687929333244,-0.005937778591473458,1.2082065715247978,174.6275,174.6275,176.08595997655212,174.8836911836188,0.0,0.0,0.0,0.28561108299279697,0.2520907597225965,0.03352032327020049,-0.006510292176990762,11.235597204276539,102.1887959273449,452.4881460176991,-721.5386011991296,-726.1522457618975,4.613644562767831,150.97,150.97,150.97,150.97,583.0682168141592,533.2387610619469,28.000000000000004,16.0,12.000000000000004,154.0274,196.94,0.0,0.0,0.0,61.607130736668445,0.0,0.0,0.0,-60.56381994761687,69.51443631985272,83.7611485751577,77.02677641360042,-16.238851424842295,0.19687500000000568,180.31769408088502,0.0,23.22618019779523,16.842347562883973,6.383832634911258,-1.1781952437832643,-1.185190967090488,4.429399277066959
8,1572307200.0,181.98,192.88,181.98,189.87,2307.75419,2019-10-29,616.0121538082417,-42.50667000000021,0.06066367926803342,3829.793962611,70.32913389193341,982426.9888986676,-70586355.64523843,86.89102777221011,1004.3182904485441,176.9671285187628,0.0,176.32111111111112,194.90332110871532,157.73890111350693,21.077691582710553,0.8645661331627331,0.0,0.0,173.60444444444445,194.3122222222222,152.89666666666665,23.85627608100151,0.8927402478939749,0.0,0.0,105.0,196.94,150.97,52.14350080975997,0.9231020230585165,0.0,2.21279338564068,0.43780845425495724,1.7749849313857227,176.32111111111112,176.32111111111112,178.20658151862102,175.99378813298034,0.0,0.0,0.0,0.2996559230594483,0.2601654071044333,0.039490515955015015,0.02589978834663669,12.557732505373174,111.59264801377792,450.79453490658796,-718.8379651651446,-725.3395479178138,6.501582752669151,150.97,150.97,150.97,150.97,583.0682168141592,533.2387610619469,36.0,16.0,20.0,154.0274,195.1012,0.0,0.0,0.0,69.4053516116969,0.0,0.0,0.0,-51.90537709026225,70.47035870864774,92.31020230585165,87.39757813066494,-7.689797694148351,3.590888888888884,184.59185939130333,0.0,32.22326935998846,19.91853192230487,12.304737437683588,4.318444041536185,4.227799683300759,8.939124447759482
9,1572393600.0,189.49,191.85,180.04,183.38,960.03865,2019-10-30,198.99282489206945,-1002.5453200000002,0.017903756340825437,2392.587562452285,63.73208286153742,-1826785.82784141,-62946403.443305425,66.84372155225832,969.9894038155264,177.66875349573476,19.817999999999998,177.027,195.15727093013228,158.8967290698677,20.483057307791803,0.6752042212850057,0.0,0.0,174.753,194.571,154.935,22.681155688314362,0.7176556665657482,0.0,0.0,105.0,196.94,150.97,51.93558044818022,0.852512508157494,0.0,2.46157711627302,0.8425621866585697,1.61901492961445,177.027,177.027,179.00249205421778,176.54091493794476,0.0,0.0,0.0,0.30943505240070657,0.2752524651215789,0.03418258727912765,0.05701679294328152,13.714778011245178,78.2779902313431,450.0886460176991,-717.7123531773534,-724.8546116655575,7.1422584882041065,150.97,150.97,150.97,150.97,583.0682168141592,533.2387610619469,36.0,16.0,20.0,154.0274,193.29917600000002,0.0,0.0,0.0,58.78749718097139,0.0,0.0,0.0,-46.34722640959357,69.04828161190851,85.2512508157494,87.10753389891958,-14.7487491842506,4.6370000000000005,184.07241332596564,0.0,28.19901531980486,21.574628601804868,6.624386717999993,-3.418128192974146,-3.4779124833569597,5.215445521831441
