,Timestamp,Open,High,Low,Close,Volume,volume_adi,volume_obv,volume_cmf,volume_fi,volume_mfi,volume_em,volume_sma_em,volume_vpt,volume_nvi,volume_vwap,volatility_atr,volatility_bbm,volatility_bbh,volatility_bbl,volatility_bbw,volatility_bbp,volatility_bbhi,volatility_bbli,volatility_kcc,volatility_kch,volatility_kcl,volatility_kcw,volatility_kcp,volatility_kchi,volatility_kcli,volatility_dcl,volatility_dch,volatility_dcm,volatility_dcw,volatility_dcp,volatility_ui,trend_macd,trend_macd_signal,trend_macd_diff,trend_sma_fast,trend_sma_slow,trend_ema_fast,trend_ema_slow,trend_adx,trend_adx_pos,trend_adx_neg,trend_vortex_ind_pos,trend_vortex_ind_neg,trend_vortex_ind_diff,trend_trix,trend_mass_index,trend_cci,trend_dpo,trend_kst,trend_kst_sig,trend_kst_diff,trend_ichimoku_conv,trend_ichimoku_base,trend_ichimoku_a,trend_ichimoku_b,trend_visual_ichimoku_a,trend_visual_ichimoku_b,trend_aroon_up,trend_aroon_down,trend_aroon_ind,trend_psar_up,trend_psar_down,trend_psar_up_indicator,trend_psar_down_indicator,trend_stc,momentum_rsi,momentum_stoch_rsi,momentum_stoch_rsi_k,momentum_stoch_rsi_d,momentum_tsi,momentum_uo,momentum_stoch,momentum_stoch_signal,momentum_wr,momentum_ao,momentum_kama,momentum_roc,momentum_ppo,momentum_ppo_signal,momentum_ppo_hist,others_dr,others_dlr,others_cr
0,1534204800000,56.5,56.5,49.2,54.24,230722.82945,87864.31039328774,230722.82945,0.3808219178082195,0.0,50.0,0.0,0.0,-65683.67807053817,1000.0,53.31333333333333,0.0,54.24,54.24,54.24,0.0,0.0,0.0,0.0,53.31333333333333,60.61333333333334,46.01333333333334,27.38526947605351,0.563470319634703,0.0,0.0,49.2,56.5,52.85,13.45870206489675,0.6904109589041098,0.0,0.0,0.0,0.0,54.24,54.24,54.24,54.24,0.0,0.0,0.0,0.0,0.0,0.0,-26.583289613000044,1.0,0.0,24.375309999999992,-310.05805357760454,-310.05805357760454,0.0,52.85,52.85,52.85,52.85,77.2693,76.12931,4.0,4.0,0.0,-1.0,-1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,69.04109589041097,69.04109589041097,-30.958904109589025,0.0,54.24,0.0,0.0,0.0,0.0,-31.00580535776046,0.0,0.0
1,1534291200000,54.26,59.2,53.7,54.32,232565.44512,-92268.19800874882,463288.27457,-0.19915936377709395,18605.235609599604,100.0,8513.732549469474,8513.732549469474,-71194.45453447665,1000.0,54.5314924028997,0.0,54.28,54.36,54.2,0.2947678703021308,0.75,0.0,0.0,54.52666666666667,60.92666666666667,48.12666666666667,23.47475241472062,0.48385416666666636,0.0,0.0,49.2,59.2,54.2,18.422991893883566,0.5119999999999998,0.0,0.00638176638177157,0.001276353276354314,0.005105413105417256,54.28,54.28,54.252307692307696,54.245925925925924,0.0,0.0,0.0,0.2864073095727921,0.0801940466803817,0.20621326289241038,0.00028807153391649184,1.9601549529607083,66.66666666666649,24.335309999999993,-309.54924683245537,-309.80365020502995,0.25440337257458623,54.2,54.2,54.2,54.2,77.2693,76.12931,8.0,4.0,4.0,-1.0,-1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,4.843749999999981,51.199999999999974,60.12054794520547,-48.800000000000026,0.0,54.259845709472025,0.0,0.06367050051741552,0.012734100103483104,0.050936400413932416,0.1474926253687281,0.14738396183004987,0.1474926253687281
2,1534377600000,54.32,57.58,54.06,55.29,153625.58485,-138530.44799198763,616913.85942,-0.2245539565640962,37235.461566013924,60.26188574564423,-1443.50955745117,3535.1114960091522,3086.3308958865255,1017.8571428571428,54.80836608727214,0.0,54.61666666666667,55.571141507729656,53.66219182560368,3.495177934927028,0.8527245058567742,0.0,0.0,54.898888888888884,60.33888888888888,49.458888888888886,19.818251735513766,0.5359477124183011,0.0,0.0,49.2,59.2,54.2,18.3094293561184,0.6089999999999997,0.0,0.0886879164941945,0.01875866591992235,0.06992925057427214,54.61666666666667,54.61666666666667,54.4119526627219,54.32326474622771,0.0,0.0,0.0,0.36112626644614026,0.20658087576241743,0.15454539068372283,0.004249042885086763,2.8495999029152124,46.95164681149328,23.998643333333327,-305.2667900607824,-308.29136349028073,3.024573429498332,54.2,54.2,54.2,54.2,77.2693,76.12931,12.0,4.0,8.0,-1.0,56.5,0.0,1.0,0.0,100.0,0.0,0.0,0.0,100.0,11.335784313725458,60.89999999999996,60.38036529680363,-39.10000000000004,0.0,54.49667747048995,0.0,-2.681338553496779,-0.5260804306165693,-2.1552581228802095,1.7857142857142794,1.769957709940062,1.9358407079645978
3,1534464000000,55.32,61.89,54.99,61.75,230326.37031,82449.3449720993,847240.22973,0.0973151912278462,244474.4459426691,75.73304068236672,7848.862453599442,4973.028481872582,29654.298862395066,1017.8571428571428,56.095589924211,0.0,56.4,62.63270406805906,50.167295931940934,22.101787475386754,0.929187712233709,0.0,0.0,56.06,61.864999999999995,50.255,20.709953621120214,0.9900947459086998,0.0,0.0,49.2,61.89,55.545,22.499999999999996,0.9889676910953507,0.0,0.6674897387589738,0.14850488048773264,0.5189848582712411,56.4,56.4,55.54088302230315,54.873393283544175,0.0,0.0,0.0,0.47887617841369123,0.23226928414077233,0.2466068942729189,0.03375235037702833,3.7744185545641495,133.3333333333332,22.215309999999995,-282.5824893395446,-301.86414495259675,19.281655613052123,55.545,55.545,55.545,55.545,77.2693,76.12931,16.0,4.0,12.0,54.06,56.5,1.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,37.0801033591731,98.89676910953507,70.33225636984501,-1.1032308904649377,0.0,56.36978098967692,0.0,-2.081445878759694,-0.8371535202451943,-1.2442923585144996,11.683848797250862,11.050191515824537,13.845870206489664
4,1534550400000,61.79,62.31,55.12,57.04,205917.54266,-13492.764612184415,641322.68707,-0.012811722009670403,70996.43567534492,56.51875927932417,960.2144501426574,3969.824973940101,11204.561755255361,940.2197802197801,56.498579741279904,0.0,56.528,62.12616255569629,50.92983744430371,19.80668891769138,0.5457292901828141,0.0,0.0,56.47933333333333,62.56133333333334,50.397333333333336,21.53708141030938,0.5460922942014684,0.0,0.0,49.2,62.31,55.755,23.192046419473535,0.5980167810831424,0.0,0.7376337335389778,0.2663306510979817,0.47130308244099606,56.528,56.528,55.77151640348728,55.033882669948305,0.0,0.0,0.0,0.552685933695584,0.3293650242140408,0.22332090948154326,0.06205340412741556,4.732499652417855,58.961379827521775,22.087309999999995,-280.95430775506696,-297.6821775130908,16.727869758023814,55.755,55.755,55.755,55.755,77.2693,76.12931,16.0,4.0,12.0,54.06,56.5,0.0,0.0,0.0,59.42803507130726,0.0,0.0,0.0,62.89030004060272,34.62676751068726,59.80167810831424,73.19948240594975,-40.198321891685765,0.0,56.55799289329617,0.0,-2.47060477182126,-1.1638437705604074,-1.3067610012608526,-7.62753036437247,-7.934119940204631,5.162241887905594
5,1534636800000,57.04,58.98,56.1,57.67,183235.7261,3049.349549621489,824558.41317,0.0024663260954911536,77345.30307072429,46.192863460385816,-1846.8014246049352,2806.4996942310936,-13682.606341557905,950.6043956043954,56.659342162242375,0.0,56.718333333333334,61.89913657435902,51.53753009230765,18.268531307428002,0.5918454747644748,0.0,0.0,56.663333333333334,62.211666666666666,51.115,19.583504912053645,0.5907179333133075,0.0,0.0,49.2,62.31,55.755,23.11421938820487,0.6460717009916094,0.0,0.8344401826282777,0.3799525574040409,0.4544876252242368,56.718333333333334,56.718333333333334,56.06359080295078,55.2291506203225,0.0,0.0,0.0,0.5936254124379053,0.42432755993965204,0.1692978524982533,0.09044842782404629,5.609443793249543,34.760705289672636,21.89697666666666,-278.53323565939843,-294.49068720414203,15.957451544743606,55.755,55.755,55.755,55.755,77.2693,76.12931,16.0,4.0,12.0,54.39,56.5,0.0,0.0,0.0,61.66824672056874,0.0,0.0,0.0,50.32379373613565,36.347251426854896,64.60717009916094,74.43520577233674,-35.39282990083906,0.7571666666666772,56.98949629467281,0.0,-3.592780383628262,-1.6496310931739786,-1.9431492904542833,1.1044880785413769,1.0984331521281199,6.323746312684375
6,1534723200000,57.79,58.5,53.18,53.39,220297.28735,-199856.0466937995,604261.12582,-0.13719867568088762,-68400.08163337919,38.179506010052236,-4105.361490734669,1654.5228300701335,-14325.62645850955,950.6043956043954,56.41192636844953,0.0,56.24285714285714,61.575042053226184,50.910672232488096,18.96128746384725,0.23248703947706012,0.0,0.0,56.429047619047616,61.944761904761904,50.91333333333334,19.549202116437822,0.2245100578433907,0.0,0.0,49.2,62.31,55.755,23.309626619253237,0.3196033562166284,0.0,0.559351899919001,0.41583242590703295,0.14351947401196807,56.24285714285714,56.24285714285714,55.65226914095835,55.09291724103935,0.0,0.0,0.0,0.5811415371942934,0.4826653005147277,0.09847623667956568,0.10208767971916557,6.495976672159403,-54.7013977128335,22.372452857142854,-284.5813729812024,-293.0750708865793,8.493697905376905,55.755,55.755,55.755,55.755,77.2693,76.12931,16.0,28.000000000000004,-12.000000000000004,54.39,62.31,0.0,1.0,0.0,43.92413886332459,0.0,0.0,0.0,30.099678590774126,31.882931882931878,31.960335621662836,52.12306127637934,-68.03966437833716,0.7488571428571404,55.601505773634365,0.0,-3.067819285523956,-1.9332687316439743,-1.1345505538799818,-7.421536327379918,-7.711364511522678,-1.5671091445427776
7,1534809600000,53.39,56.82,53.21,56.42,176189.09409,-62711.627194381086,780450.21991,-0.03840553611149246,17636.066470346435,45.7668531900869,-1690.3713679795997,1176.6808017773144,-6350.324364696635,1004.5532871324216,56.311730409367456,0.0,56.265,61.25417828905723,51.27582171094277,17.734571364284115,0.515533620069257,0.0,0.0,56.310833333333335,61.58833333333333,51.03333333333334,18.74417296849332,0.5103426496131376,0.0,0.0,49.2,62.31,55.755,23.300453212476672,0.5507246376811593,0.0,0.5791619131818777,0.4484983233620019,0.1306635898198758,56.265,56.265,55.77038158081091,55.191219667629035,0.0,0.0,0.0,0.6051109414099348,0.5378073098583033,0.06730363155163155,0.11270163714465989,7.347668546922469,-34.746096312820164,22.350309999999993,-284.29971210442335,-291.97815103880976,7.678438934386406,55.755,55.755,55.755,55.755,77.2693,76.12931,16.0,28.000000000000004,-12.000000000000004,54.39,62.1274,0.0,0.0,0.0,54.012410286628466,0.0,0.0,0.0,24.147595409513585,41.151038024557685,55.07246376811594,50.54665649631323,-44.92753623188406,0.7762499999999974,55.88875272244167,0.0,-4.277288500718353,-2.40207268545885,-1.8752158152595033,5.67522007866641,5.520024306175575,4.019174041297924
8,1534896000000,56.43,59.75,53.82,55.14,243024.91246,-197543.32398922087,537425.30745,-0.10530562360659061,-29322.21273238881,53.70970145691671,4318.939936549745,1569.4631936238682,4485.614981245567,1004.5532871324216,56.30200584361509,0.0,56.14,60.89669352947332,51.38330647052668,16.945826610165003,0.39488496643689336,0.0,0.0,56.30259259259259,61.65259259259259,50.952592592592595,19.004453449285272,0.3913464866735895,0.0,0.0,49.2,62.31,55.755,23.352333452084075,0.45308924485125845,0.0,0.48597418097266143,0.4559934948841338,0.02998068608852761,56.14,56.14,55.673399799147695,55.187425618175034,0.0,0.0,0.0,0.6471187560404985,0.5351146960000603,0.11200406004043817,0.11734725381144771,8.242730329199915,-3.1021261763683303,22.475309999999993,-285.8897331830148,-291.30166016594364,5.411926982928833,55.755,55.755,55.755,55.755,77.2693,76.12931,16.0,28.000000000000004,-12.000000000000004,54.39,61.948452,0.0,0.0,0.0,49.92619451529003,0.0,0.0,0.0,18.44565904291884,41.20831232465226,45.30892448512584,44.11390795830153,-54.691075514874164,0.3951111111111061,55.62213816378479,0.0,-2.6670856682714645,-2.4550752820213733,-0.21201038625009128,-2.268699042892597,-2.2948299978200026,1.65929203539823
9,1534982400000,55.15,57.89,54.8,57.29,168194.87364,-94666.84787931804,705620.18109,-0.04631224663481192,26526.528847380978,57.999033841414,-808.3480611365471,1305.2619430949333,1044.6930598803383,1043.7224849440775,56.331462715458315,5.124,56.254999999999995,60.820043263759935,51.689956736240056,16.22982228694317,0.6133614667156012,0.0,0.0,56.33833333333333,61.46233333333333,51.21433333333333,18.19010147028371,0.5928636481915172,0.0,0.0,49.2,62.31,55.755,23.304595147098038,0.6170861937452324,0.0,0.5789356536751598,0.480581926642339,0.09835372703282075,56.254999999999995,56.254999999999995,55.922107522355745,55.343171868680585,0.0,0.0,0.0,0.6753430665073871,0.5800534412573541,0.09528962525003293,0.12527408609557902,9.091711347568857,16.270443432810595,22.36031,-284.42691379071067,-288.45375574517766,4.026841954466988,57.745000000000005,55.755,56.75,55.755,77.2693,76.12931,16.0,28.000000000000004,-12.000000000000004,54.39,61.77308296,0.0,0.0,0.0,55.953855407100804,0.0,0.0,0.0,17.44128960197937,44.77177102602633,61.70861937452324,54.030002542588335,-38.29138062547676,-0.07500000000000284,56.2599992620362,0.0,-4.195400895035444,-2.8031404046241875,-1.3922604904112568,3.899165759883938,3.8250682824836346,5.623156342182889
